resource_code,name,type,category,unit,price_avg,price_min,price_max,price_median,price_variants,currency,avg_cost_per_use,avg_qty_per_use,usage_count,used_in_work_items,parent_category,parent_collection,parent_department,parent_section
terbuat dari baja ø 18-20 cm,terbuat dari baja ø 18-20 cm,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,0.25,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,2.6 PEKERJAAN STRUKTUR KAYU
Pile Driver (Vibratory) Hammer 50 kg (1 HP),Pile Driver (Vibratory) Hammer 50 kg (1 HP),Equipment,General,hari,0.0,0.0,0.0,0.0,0,IDR,0.0,0.0605,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,2.6 PEKERJAAN STRUKTUR KAYU
Sepatu pancang dolken ø6-8 cm Alat Pancang Mini,Sepatu pancang dolken ø6-8 cm Alat Pancang Mini,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,0.25,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,2.6 PEKERJAAN STRUKTUR KAYU
Alat sambung dolken ø6-8 cm,Alat sambung dolken ø6-8 cm,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,0.25,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,2.6 PEKERJAAN STRUKTUR KAYU
Besi hollow (50 x 50 3) mm,Besi hollow (50 x 50 3) mm,Material,General,kg,0.0,0.0,0.0,0.0,0,IDR,0.0,9.394,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,2.4 PEKERJAAN STRUKTUR BETON PRACETAK
Lantai kerja t = 10,Lantai kerja t = 10,Material,General,m3,0.0,0.0,0.0,0.0,0,IDR,0.0,0.008,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,2.4 PEKERJAAN STRUKTUR BETON PRACETAK
Kunci momen,Kunci momen,Equipment,General,hari,0.0,0.0,0.0,0.0,0,IDR,0.0,0.0357,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,2.3 PEKERJAAN STRUKTUR BAJA
Baut,Baut,Material,General,kg,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,2.3 PEKERJAAN STRUKTUR BAJA
Angkur,Angkur,Material,General,kg,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,2.3 PEKERJAAN STRUKTUR BAJA
Pipa PVC Ø 110,Pipa PVC Ø 110,Material,General,m,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.1 HARGA SATUAN PEKERJAAN PEMASANGAN PIPA DI LUAR GEDUNG
Serat Semen Gelombang 92x225,Serat Semen Gelombang 92x225,Material,General,lembar,0.0,0.0,0.0,0.0,0,IDR,0.0,0.6,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,3.1.2 ATAP SERAT SEMEN GELOMBANG
Serat Semen Gelombang 92x250,Serat Semen Gelombang 92x250,Material,General,lembar,0.0,0.0,0.0,0.0,0,IDR,0.0,0.5,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,3.1.2 ATAP SERAT SEMEN GELOMBANG
Nok Genteng Beton,Nok Genteng Beton,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,3.5,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,3.1.1 ATAP GENTENG
Paku Biasa 2-5”,Paku Biasa 2-5”,Material,General,kg,0.0,0.0,0.0,0.0,0,IDR,0.0,0.03,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,3.1.1 ATAP GENTENG
Genteng Beton,Genteng Beton,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,11.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,3.1.1 ATAP GENTENG
Genteng Palentong Besar (Morando),Genteng Palentong Besar (Morando),Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,12.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,3.1.1 ATAP GENTENG
Genteng Kodok,Genteng Kodok,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,25.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,3.1.1 ATAP GENTENG
Genteng Palentong,Genteng Palentong,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,25.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,3.1.1 ATAP GENTENG
"Pipa PVC ø 1"" s.d ø","Pipa PVC ø 1"" s.d ø",Material,General,m',0.0,0.0,0.0,0.0,0,IDR,0.0,1.05,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,2.6 PEKERJAAN STRUKTUR KAYU
Kawat bendrat,Kawat bendrat,Material,General,kg,0.0,0.0,0.0,0.0,0,IDR,0.0,0.1477,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,2.6 PEKERJAAN STRUKTUR KAYU
Anyaman bambu (geribig),Anyaman bambu (geribig),Material,General,lembar,0.0,0.0,0.0,0.0,0,IDR,0.0,0.3,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,2.6 PEKERJAAN STRUKTUR KAYU
"Bambu Panjang 4,5 meter","Bambu Panjang 4,5 meter",Material,General,batang,0.0,0.0,0.0,0.0,0,IDR,0.0,0.8333,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,2.6 PEKERJAAN STRUKTUR KAYU
Perancah kayu,Perancah kayu,Material,General,m3,0.0,0.0,0.0,0.0,0,IDR,0.0,0.002,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.4.7.1 HARGA SATUAN PEKERJAAN PENGECATAN
Wall paper,Wall paper,Material,General,m2,0.0,0.0,0.0,0.0,0,IDR,0.0,1.2,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.4.7.1 HARGA SATUAN PEKERJAAN PENGECATAN
Kalkarium,Kalkarium,Material,General,Kg,0.0,0.0,0.0,0.0,0,IDR,0.0,0.1,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.4.7.1 HARGA SATUAN PEKERJAAN PENGECATAN
Residu atau ter,Residu atau ter,Material,General,L,0.0,0.0,0.0,0.0,0,IDR,0.0,0.35,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.4.7.1 HARGA SATUAN PEKERJAAN PENGECATAN
Kaca wireglassed mm,Kaca wireglassed mm,Material,Electrical,m2,0.0,0.0,0.0,0.0,0,IDR,0.0,1.1,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.4.6.2 HARGA SATUAN PEKERJAAN KUNCI DAN KACA
Kaca cermin 8,Kaca cermin 8,Material,General,m2,0.0,0.0,0.0,0.0,0,IDR,0.0,1.1,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.4.6.2 HARGA SATUAN PEKERJAAN KUNCI DAN KACA
Kaca cermin 5,Kaca cermin 5,Material,General,m2,0.0,0.0,0.0,0.0,0,IDR,0.0,1.1,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.4.6.2 HARGA SATUAN PEKERJAAN KUNCI DAN KACA
Kaca buram 12,Kaca buram 12,Material,General,m2,0.0,0.0,0.0,0.0,0,IDR,0.0,1.1,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.4.6.2 HARGA SATUAN PEKERJAAN KUNCI DAN KACA
Serat Semen Gelombang 108x180,Serat Semen Gelombang 108x180,Material,General,lembar,0.0,0.0,0.0,0.0,0,IDR,0.0,0.57,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,3.1.2 ATAP SERAT SEMEN GELOMBANG
Serat Semen Gelombang 108x210,Serat Semen Gelombang 108x210,Material,General,lembar,0.0,0.0,0.0,0.0,0,IDR,0.0,0.49,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,3.1.2 ATAP SERAT SEMEN GELOMBANG
Serat Semen Gelombang 108x240,Serat Semen Gelombang 108x240,Material,General,lembar,0.0,0.0,0.0,0.0,0,IDR,0.0,0.46,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,3.1.2 ATAP SERAT SEMEN GELOMBANG
Serat Semen Gelombang 108x270,Serat Semen Gelombang 108x270,Material,General,lembar,0.0,0.0,0.0,0.0,0,IDR,0.0,0.38,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,3.1.2 ATAP SERAT SEMEN GELOMBANG
Serat Semen Gelombang 108x300,Serat Semen Gelombang 108x300,Material,General,lembar,0.0,0.0,0.0,0.0,0,IDR,0.0,0.37,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,3.1.2 ATAP SERAT SEMEN GELOMBANG
Serat Semen Gelombang 105x150,Serat Semen Gelombang 105x150,Material,General,lembar,0.0,0.0,0.0,0.0,0,IDR,0.0,0.8,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,3.1.2 ATAP SERAT SEMEN GELOMBANG
Serat Semen Gelombang 105x210,Serat Semen Gelombang 105x210,Material,General,lembar,0.0,0.0,0.0,0.0,0,IDR,0.0,0.51,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,3.1.2 ATAP SERAT SEMEN GELOMBANG
Serat Semen Gelombang 105x240,Serat Semen Gelombang 105x240,Material,General,lembar,0.0,0.0,0.0,0.0,0,IDR,0.0,0.44,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,3.1.2 ATAP SERAT SEMEN GELOMBANG
Serat Semen Gelombang 105x300,Serat Semen Gelombang 105x300,Material,General,lembar,0.0,0.0,0.0,0.0,0,IDR,0.0,0.35,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,3.1.2 ATAP SERAT SEMEN GELOMBANG
Serat Semen Gelombang 105x270,Serat Semen Gelombang 105x270,Material,General,lembar,0.0,0.0,0.0,0.0,0,IDR,0.0,0.42,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,3.1.2 ATAP SERAT SEMEN GELOMBANG
Serat Semen Gelombang 92x180,Serat Semen Gelombang 92x180,Material,General,lembar,0.0,0.0,0.0,0.0,0,IDR,0.0,0.75,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,3.1.2 ATAP SERAT SEMEN GELOMBANG
Serat Semen Gelombang 92x200,Serat Semen Gelombang 92x200,Material,General,lembar,0.0,0.0,0.0,0.0,0,IDR,0.0,0.6,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,3.1.2 ATAP SERAT SEMEN GELOMBANG
Ukuran 86cm x 1190 cm,Ukuran 86cm x 1190 cm,Material,General,m2,0.0,0.0,0.0,0.0,0,IDR,0.0,0.1002,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,3.1.3 PENUTUP ATAP LAINNYA
Rooflight Ukuran 90cm x 180 cm,Rooflight Ukuran 90cm x 180 cm,Material,General,lembar,0.0,0.0,0.0,0.0,0,IDR,0.0,0.65,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,3.1.3 PENUTUP ATAP LAINNYA
Sirap Kayu,Sirap Kayu,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,30.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,3.1.3 PENUTUP ATAP LAINNYA
Gelombang Ukuran 95cmx180cm,Gelombang Ukuran 95cmx180cm,Material,General,lembar,0.0,0.0,0.0,0.0,0,IDR,0.0,0.75,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,3.1.3 PENUTUP ATAP LAINNYA
Seng Gelombang 3”x6”,Seng Gelombang 3”x6”,Material,General,lembar,0.0,0.0,0.0,0.0,0,IDR,0.0,0.7,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,3.1.3 PENUTUP ATAP LAINNYA
Nok Setel Rata 108 cm,Nok Setel Rata 108 cm,Material,General,lembar,0.0,0.0,0.0,0.0,0,IDR,0.0,1.1,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,3.1.2 ATAP SERAT SEMEN GELOMBANG
Nok Setel Rata 105 cm,Nok Setel Rata 105 cm,Material,General,lembar,0.0,0.0,0.0,0.0,0,IDR,0.0,1.1,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,3.1.2 ATAP SERAT SEMEN GELOMBANG
Nok Setel Rata 92,Nok Setel Rata 92,Material,General,lembar,0.0,0.0,0.0,0.0,0,IDR,0.0,1.1,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,3.1.2 ATAP SERAT SEMEN GELOMBANG
Nok Paten 108 cm,Nok Paten 108 cm,Material,General,lembar,0.0,0.0,0.0,0.0,0,IDR,0.0,1.2,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,3.1.2 ATAP SERAT SEMEN GELOMBANG
Nok Paten 105 cm,Nok Paten 105 cm,Material,General,lembar,0.0,0.0,0.0,0.0,0,IDR,0.0,1.2,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,3.1.2 ATAP SERAT SEMEN GELOMBANG
Nok Paten 92 cm,Nok Paten 92 cm,Material,General,lembar,0.0,0.0,0.0,0.0,0,IDR,0.0,1.1,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,3.1.2 ATAP SERAT SEMEN GELOMBANG
Bubung Setel Gelombang 108 cm,Bubung Setel Gelombang 108 cm,Material,General,lembar,0.0,0.0,0.0,0.0,0,IDR,0.0,2.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,3.1.2 ATAP SERAT SEMEN GELOMBANG
Bubung Setel Gelombang 105 cm,Bubung Setel Gelombang 105 cm,Material,General,lembar,0.0,0.0,0.0,0.0,0,IDR,0.0,2.1,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,3.1.2 ATAP SERAT SEMEN GELOMBANG
Bubung Setel Gelombang 92 cm,Bubung Setel Gelombang 92 cm,Material,General,lembar,0.0,0.0,0.0,0.0,0,IDR,0.0,2.4,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,3.1.2 ATAP SERAT SEMEN GELOMBANG
Soda api,Soda api,Material,General,Kg,0.0,0.0,0.0,0.0,0,IDR,0.0,0.05,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.4.7.1 HARGA SATUAN PEKERJAAN PENGECATAN
Kaca patri 5mm,Kaca patri 5mm,Material,General,m2,0.0,0.0,0.0,0.0,0,IDR,0.0,1.1,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.4.6.2 HARGA SATUAN PEKERJAAN KUNCI DAN KACA
Nok Genteng Metal Panjang 100 cm,Nok Genteng Metal Panjang 100 cm,Material,Steel & Metal,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,1.1,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,3.1.3 PENUTUP ATAP LAINNYA
Kayu Balok Borneo,Kayu Balok Borneo,Material,General,m3,0.0,0.0,0.0,0.0,0,IDR,0.0,0.0035,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,3.1.3 PENUTUP ATAP LAINNYA
Nok Genteng Aspal,Nok Genteng Aspal,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,2.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,3.1.3 PENUTUP ATAP LAINNYA
"Paku Biasa ½”-1” (1,5cm -2,5cm)","Paku Biasa ½”-1” (1,5cm -2,5cm)",Material,General,kg,0.0,0.0,0.0,0.0,0,IDR,0.0,0.05,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,3.1.3 PENUTUP ATAP LAINNYA
Seng Pelat 3’x6’ (90cmx180cm),Seng Pelat 3’x6’ (90cmx180cm),Material,General,lembar,0.0,0.0,0.0,0.0,0,IDR,0.0,0.4,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,3.1.3 PENUTUP ATAP LAINNYA
Nok Standar,Nok Standar,Material,General,lembar,0.0,0.0,0.0,0.0,0,IDR,0.0,1.2,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,3.1.3 PENUTUP ATAP LAINNYA
Seng Pelat 3”x6” bjls,Seng Pelat 3”x6” bjls,Material,General,lembar,0.0,0.0,0.0,0.0,0,IDR,0.0,0.3,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,3.1.3 PENUTUP ATAP LAINNYA
Sealent,Sealent,Material,Rubber,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,0.05,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,3.1.3 PENUTUP ATAP LAINNYA
Kaca Tempered,Kaca Tempered,Material,General,m2,0.0,0.0,0.0,0.0,0,IDR,0.0,1.1,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,3.1.3 PENUTUP ATAP LAINNYA
"Paku Sekrup 2""","Paku Sekrup 2""",Material,General,kg,0.0,0.0,0.0,0.0,0,IDR,0.0,0.15,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,3.1.3 PENUTUP ATAP LAINNYA
Atap Metal Menerus Tebal 0.4 mm,Atap Metal Menerus Tebal 0.4 mm,Material,Steel & Metal,m2,0.0,0.0,0.0,0.0,0,IDR,0.0,1.625,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,3.1.3 PENUTUP ATAP LAINNYA
"Paku Biasa 1""","Paku Biasa 1""",Material,General,kg,0.0,0.0,0.0,0.0,0,IDR,0.0,0.05,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,3.1.3 PENUTUP ATAP LAINNYA
Atap Metal Berpasir,Atap Metal Berpasir,Material,Steel & Metal,m2,0.0,0.0,0.0,0.0,0,IDR,0.0,1.625,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,3.1.3 PENUTUP ATAP LAINNYA
Plastik Aerator,Plastik Aerator,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,0.5,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,3.1.3 PENUTUP ATAP LAINNYA
"Genteng Aspal Ukuran 0,8m x 1m","Genteng Aspal Ukuran 0,8m x 1m",Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,1.5,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,3.1.3 PENUTUP ATAP LAINNYA
Paku Sekrup 75mm i,Paku Sekrup 75mm i,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,8.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,3.1.3 PENUTUP ATAP LAINNYA
Plafon Akustik 30 x 60 cm,Plafon Akustik 30 x 60 cm,Material,General,lembar,0.0,0.0,0.0,0.0,0,IDR,0.0,5.8,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,3.5.1 LANGIT-LANGIT (PLAFON) AKUSTIK
Plafon Akustik 30 x 30 cm,Plafon Akustik 30 x 30 cm,Material,General,lembar,0.0,0.0,0.0,0.0,0,IDR,0.0,12.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,3.5.1 LANGIT-LANGIT (PLAFON) AKUSTIK
Waterproofing Acrylic Base,Waterproofing Acrylic Base,Material,Waterproofing,kg,0.0,0.0,0.0,0.0,0,IDR,0.0,1.389,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,3.4 PEKERJAAN WATERPROOFING
Waterproofing Semen Base,Waterproofing Semen Base,Material,Waterproofing,kg,0.0,0.0,0.0,0.0,0,IDR,0.0,1.389,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,3.4 PEKERJAAN WATERPROOFING
Waterproofing Cristalin,Waterproofing Cristalin,Material,Waterproofing,kg,0.0,0.0,0.0,0.0,0,IDR,0.0,1.389,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,3.4 PEKERJAAN WATERPROOFING
Cairan Primer,Cairan Primer,Material,Paint & Coatings,kg,0.0,0.0,0.0,0.0,0,IDR,0.0,0.3,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,3.4 PEKERJAAN WATERPROOFING
Membran Bakar,Membran Bakar,Material,General,m2,0.0,0.0,0.0,0.0,0,IDR,0.0,1.05,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,3.4 PEKERJAAN WATERPROOFING
Aluminium Foil,Aluminium Foil,Material,General,m2,0.0,0.0,0.0,0.0,0,IDR,0.0,1.05,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,3.3 PEKERJAAN AKSESORIS ATAP
GRC/Serat Semen Lebar 20cm,GRC/Serat Semen Lebar 20cm,Material,General,m’,0.0,0.0,0.0,0.0,0,IDR,0.0,1.05,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,3.3 PEKERJAAN AKSESORIS ATAP
GRC/Serat Semen Lebar 30cm,GRC/Serat Semen Lebar 30cm,Material,General,m’,0.0,0.0,0.0,0.0,0,IDR,0.0,1.05,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,3.3 PEKERJAAN AKSESORIS ATAP
Papan Kayu Kelas atau III,Papan Kayu Kelas atau III,Material,General,m3,0.0,0.0,0.0,0.0,0,IDR,0.0,0.019,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,3.3 PEKERJAAN AKSESORIS ATAP
Material Insulasi Foam,Material Insulasi Foam,Material,General,m2,0.0,0.0,0.0,0.0,0,IDR,0.0,1.1,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,3.2 PEKERJAAN INSULASI
Kawat Harmonika,Kawat Harmonika,Material,General,m2,0.0,0.0,0.0,0.0,0,IDR,0.0,1.1,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,3.2 PEKERJAAN INSULASI
Glasswool Tebal 8 cm,Glasswool Tebal 8 cm,Material,Glass,m2,0.0,0.0,0.0,0.0,0,IDR,0.0,1.1,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,3.2 PEKERJAAN INSULASI
Double Side Tebal mm,Double Side Tebal mm,Material,General,m2,0.0,0.0,0.0,0.0,0,IDR,0.0,1.1,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,3.2 PEKERJAAN INSULASI
