resource_code,name,type,category,unit,price_avg,price_min,price_max,price_median,price_variants,currency,avg_cost_per_use,avg_qty_per_use,usage_count,used_in_work_items,parent_category,parent_collection,parent_department,parent_section
CA00220,ACERO B 400 S,Material,General,kg,14.47,14.47,14.47,14.47,1,MXN,106.14,7.3346,31,31,CIMENTACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),CIMENTACIONES,Barras corrugadas
AGM00600,"MORTERO DE CEMENTO M2,5 (1:8) CEM II/A-L 32,5 N",Material,Concrete & Cement,m3,1282.37,1282.37,1282.37,1282.37,1,MXN,68.42,0.0534,31,31,CIMENTACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),CIMENTACIONES,In situ
IM02138,"EQUIPO INCREMENTO POR PARADAS PUERTAS PISO AUT. 0,80 m",Material,General,u,9942.0,9942.0,9942.0,9942.0,1,MXN,49389.28,4.9677,31,31,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Ascensores
SA00700,TAPA DE HORMIGÓN ARMADO CON CERCO,Material,General,m2,631.32,631.32,631.32,631.32,1,MXN,372.4,0.5899,31,31,SANEAMIENTO,Base de Costes de la Construccion de Andalucia (BCCA 2023),SANEAMIENTO,A pie de bajante
CH80040,"HORMIGÓN HA-35/P/20/XC2, SUMINISTRADO",Material,General,m3,1935.58,1935.58,1935.58,1935.58,1,MXN,464.6,0.24,31,31,ESTRUCTURAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),ESTRUCTURAS,Bidireccionales
03ACC00010,ACERO EN BARRAS CORRUGADAS B400S EN CIMENT.,Material,General,kg,24.42,24.42,24.42,24.42,1,MXN,1461.95,59.8648,31,31,CIMENTACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),CIMENTACIONES,Arriostramientos
TO00200,OF. 1ª ALICATADOR,Labor,Labor,h,419.13,419.13,419.13,419.13,1,MXN,173.82,0.4147,31,31,REVESTIMIENTOS,Base de Costes de la Construccion de Andalucia (BCCA 2023),REVESTIMIENTOS,Especiales
CH80020,"HORMIGÓN HA-30/P/20/XC2, SUMINISTRADO",Material,General,m3,1859.6,1859.6,1859.6,1859.6,1,MXN,625.51,0.3364,30,30,CIMENTACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),CIMENTACIONES,Arriostramientos
IF22600,"LLAVE PASO ESCUADRA DIÁM. 1/2""",Material,General,u,83.03,83.03,83.03,83.03,1,MXN,121.78,1.4667,30,30,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Bidé
RS08200,PULIDO ABRILLANTADO DE SOLERÍA,Material,General,m2,70.01,70.01,70.01,70.01,1,MXN,51.34,0.7333,30,30,SANEAMIENTO,Base de Costes de la Construccion de Andalucia (BCCA 2023),SANEAMIENTO,SANEAMIENTO
QW00200,JUNTA DE ESTANQUIDAD,Material,General,m,9.04,9.04,9.04,9.04,1,MXN,15.63,1.7276,29,29,CUBIERTAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),CUBIERTAS,Encuentros
CP00100,BENTONITA,Material,General,kg,3.98,3.98,3.98,3.98,1,MXN,122.0,30.6552,29,29,CIMENTACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),CIMENTACIONES,Muros pantalla
IF16700,JUEGO DE RAMALILLOS,Material,General,u,74.35,74.35,74.35,74.35,1,MXN,70.5,0.9483,29,29,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Bidé
18TI0001,Técnico en inspección,Labor,Labor,h,2363.76,2363.76,2363.76,2363.76,1,MXN,7091.27,3.0,28,28,"CONTROL DE CALIDAD, PRUEBAS Y ENSAYOS",Base de Costes de la Construccion de Andalucia (BCCA 2023),"CONTROL DE CALIDAD, PRUEBAS Y ENSAYOS",ESTRUCTURAS DE HORMIGÓN
CB00500,BOVEDILLA CERÁMICA,Material,General,u,42.87,42.87,42.87,42.87,1,MXN,213.43,4.9783,27,27,ESTRUCTURAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),ESTRUCTURAS,Autorresistentes
US25053,JUNTA DE GOMA DIÁM. 100 mm,Material,General,u,26.23,26.23,26.23,26.23,1,MXN,61.2,2.3333,27,27,URBANIZACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),URBANIZACIONES,Para fundición
FP01800,PASTA PARA JUNTAS DE PLACAS DE YESO LAMINADO,Material,General,kg,21.16,21.16,21.16,21.16,1,MXN,17.18,0.8115,26,26,ALBAÑILERÍA,Base de Costes de la Construccion de Andalucia (BCCA 2023),ALBAÑILERÍA,ARCOS Y BÓVEDAS DE LADRILLO
IE02600,CABLE COBRE 1x16 mm2 H07V-K(AS),Material,Electrical,m,108.72,108.72,108.72,108.72,1,MXN,202.34,1.8612,26,26,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Circuitos
FL00300,"LADRILLO CERÁM. HUECO DOBLE 24x11,5x9 cm",Material,General,mu,3301.34,3301.34,3301.34,3301.34,1,MXN,433.36,0.1313,26,26,CIMENTACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),CIMENTACIONES,Fábricas
IE05200,CAJILLO UNIVERSAL ENLAZABLE,Material,General,u,6.51,6.51,6.51,6.51,1,MXN,11.77,1.8077,26,26,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Puntos de luz
UJ00100,ABONOS,Material,General,t,3873.51,3873.51,3873.51,3873.51,1,MXN,9.24,0.0024,26,26,URBANIZACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),URBANIZACIONES,Arboles
IC50400,PURGADOR MANUAL,Material,General,u,13.02,13.02,13.02,13.02,1,MXN,14.64,1.124,25,25,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Emisores
FL01100,"LADRILLO CERÁM. PERF. TALADRO PEQUEÑO C/V 24x11,5x5 cm",Material,General,mu,2814.73,2814.73,2814.73,2814.73,1,MXN,195.91,0.0696,25,25,ALBAÑILERÍA,Base de Costes de la Construccion de Andalucia (BCCA 2023),ALBAÑILERÍA,Especiales
IF29100,"TUBO PVC DIÁM. 40x1,9 mm",Material,General,m,27.5,27.5,27.5,27.5,1,MXN,50.79,1.847,25,25,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Plásticos
XI01800,MEMBRANA BETÚN MODIF. ARM. DOBLE POLIETILENO 4 mm,Material,General,m2,138.57,138.57,138.57,138.57,1,MXN,167.66,1.21,24,24,CUBIERTAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),CUBIERTAS,Encuentros
RS08300,PULIDO ACRISTALADO DE SOLERÍA,Material,General,m2,72.72,72.72,72.72,72.72,1,MXN,42.42,0.5833,24,24,REVESTIMIENTOS,Base de Costes de la Construccion de Andalucia (BCCA 2023),REVESTIMIENTOS,Peldaños
IF29000,"TUBO PVC DIÁM. 32x2,4 mm",Material,General,m,21.53,21.53,21.53,21.53,1,MXN,31.89,1.4813,24,24,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Plásticos
PW00300,SELLADORA,Material,General,kg,79.96,79.96,79.96,79.96,1,MXN,30.28,0.3787,24,24,DEMOLICIONES Y TRABAJOS PREVIOS,Base de Costes de la Construccion de Andalucia (BCCA 2023),DEMOLICIONES Y TRABAJOS PREVIOS,Aire acondicionado
US25062,JUNTA DE GOMA DIÁM. 200 mm,Material,General,u,93.7,93.7,93.7,93.7,1,MXN,167.89,1.7917,24,24,URBANIZACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),URBANIZACIONES,Acometidas
ER00100,CANON GESTION DE RESIDUOS MIXTOS,Material,General,m3,243.12,243.12,243.12,243.12,1,MXN,243.12,1.0,24,24,GESTIÓN DE RESIDUOS,Base de Costes de la Construccion de Andalucia (BCCA 2023),GESTIÓN DE RESIDUOS,Varios
FL01000,"LADRILLO CERÁM. PERF. TALADRO GRANDE PARA REVESTIR 24x11,5x5 cm",Material,General,mu,2894.32,2894.32,2894.32,2894.32,1,MXN,440.3,0.1521,24,24,ALBAÑILERÍA,Base de Costes de la Construccion de Andalucia (BCCA 2023),ALBAÑILERÍA,Citaras
XI02700,PINTURA OXIASFALTO,Material,General,kg,34.19,34.19,34.19,34.19,1,MXN,46.81,1.369,23,23,CUBIERTAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),CUBIERTAS,Faldones
AGL00200,LECHADA DE CAL AÉREA CL 90,Material,General,m3,3850.53,3850.53,3850.53,3850.53,1,MXN,4.02,0.001,23,23,CUBIERTAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),CUBIERTAS,Encuentros
RS08400,PULIDO SOLERÍA,Material,General,m2,61.69,61.69,61.69,61.69,1,MXN,61.69,1.0,22,22,REVESTIMIENTOS,Base de Costes de la Construccion de Andalucia (BCCA 2023),REVESTIMIENTOS,Solerías
KM05300,MADERA SAPELLY,Material,General,m3,17031.28,17031.28,17031.28,17031.28,1,MXN,19.35,0.0011,22,22,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Barnizar
KA00200,ACERO EN PLETINAS MANUFACTURADO,Material,General,kg,27.13,27.13,27.13,27.13,1,MXN,199.76,7.3619,21,21,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Abatibles
US25059,JUNTA DE GOMA DIÁM. 150 mm,Material,General,u,52.46,52.46,52.46,52.46,1,MXN,92.43,1.7619,21,21,URBANIZACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),URBANIZACIONES,Acometidas
FL00400,"LADRILLO CERÁM. HUECO DOBLE 24x11,5x7 cm",Material,General,mu,3075.22,3075.22,3075.22,3075.22,1,MXN,147.17,0.0479,21,21,ALBAÑILERÍA,Base de Costes de la Construccion de Andalucia (BCCA 2023),ALBAÑILERÍA,Varios
IE02700,CABLE COBRE 1x16 mm2 RZ1-K(AS),Material,Electrical,m,103.29,103.29,103.29,103.29,1,MXN,238.45,2.3086,21,21,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Conductores
MR00400,RULO VIBRATORIO,Equipment,General,h,626.62,626.62,626.62,626.62,1,MXN,16.83,0.0269,21,21,ACONDICIONAMIENTO DE TERRENOS,Base de Costes de la Construccion de Andalucia (BCCA 2023),ACONDICIONAMIENTO DE TERRENOS,Explanaciones
KM04200,LISTÓN PINO FLANDES 70X30 mm,Material,General,m,65.12,65.12,65.12,65.12,1,MXN,205.6,3.1571,21,21,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Barnizar
UJ00165,ABONO BIOLÓGICO,Material,General,kg,9.04,9.04,9.04,9.04,1,MXN,79.83,8.8263,21,21,URBANIZACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),URBANIZACIONES,Arboles
IE13500,CEBADOR,Material,General,u,19.54,19.54,19.54,19.54,1,MXN,46.52,2.381,21,21,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Iluminación
KM08000,TAPAJUNTAS SAPELLY 60X15 mm,Material,General,m,44.86,44.86,44.86,44.86,1,MXN,205.49,4.5805,20,20,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Barnizar
CH02940,"HORMIGÓN HA-25/F/20/XC2, SUMINISTRADO",Material,General,m3,1811.67,1811.67,1811.67,1811.67,1,MXN,727.29,0.4014,20,20,CIMENTACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),CIMENTACIONES,Muros pantalla
RS00600,BALDOSA CERÁMICA 14x28 cm,Material,General,u,3.62,3.62,3.62,3.62,1,MXN,60.04,16.5962,19,19,CUBIERTAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),CUBIERTAS,Encuentros
CW00600,DESENCOFRANTE,Material,General,l,33.47,33.47,33.47,33.47,1,MXN,12.43,0.3714,19,19,CIMENTACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),CIMENTACIONES,Madera
ME00500,RETROEXCAVADORA CON MARTILLO,Equipment,General,h,1664.05,1664.05,1664.05,1664.05,1,MXN,409.01,0.2458,19,19,DEMOLICIONES Y TRABAJOS PREVIOS,Base de Costes de la Construccion de Andalucia (BCCA 2023),DEMOLICIONES Y TRABAJOS PREVIOS,Pavimentos
US20600,BOCA RIEGO DIÁM. 60 mm,Material,General,u,1830.48,1830.48,1830.48,1830.48,1,MXN,1830.48,1.0,19,19,URBANIZACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),URBANIZACIONES,Para fundición
US20650,ARQUETA FUNDICIÓN BOCA RIEGO,Material,General,u,1253.06,1253.06,1253.06,1253.06,1,MXN,1253.06,1.0,19,19,URBANIZACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),URBANIZACIONES,Para fundición
MP00500,"PANTALLA POR P.P. DE TRANSP., MONTAJE Y DESM. DE EQUIPO",Equipment,General,m2,356.91,356.91,356.91,356.91,1,MXN,356.91,1.0,19,19,CIMENTACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),CIMENTACIONES,Muros pantalla
MP00100,EQUIPO PANTALLA Y GRÚA AUXILIAR (ALQUILER),Equipment,General,u,4851.79,4851.79,4851.79,4851.79,1,MXN,1431.28,0.295,19,19,CIMENTACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),CIMENTACIONES,Muros pantalla
US20625,BOCA RIEGO ARQ. INCORP. DIÁM. 40 mm,Material,General,u,3000.33,3000.33,3000.33,3000.33,1,MXN,3000.33,1.0,19,19,URBANIZACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),URBANIZACIONES,Para fundición
XT14000,"POLIESTIRENO PLANCHAS RIGIDAS, DENS. 12 kg/m3",Material,General,m3,3750.68,3750.68,3750.68,3750.68,1,MXN,40.42,0.0108,18,18,CIMENTACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),CIMENTACIONES,Varios
IF92975,TUBO CORRUGADO P/POLIETILENO DIÁM. 32 mm,Material,General,m,7.96,7.96,7.96,7.96,1,MXN,8.04,1.01,18,18,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Cobre
CV00200,VIGUETA AUTORRESISTENTE PRETENSADA,Material,General,m,122.47,122.47,122.47,122.47,1,MXN,203.95,1.6654,18,18,ESTRUCTURAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),ESTRUCTURAS,Autorresistentes
MK01300,AUTOVOLQUETE,Equipment,General,h,94.25,94.25,94.25,94.25,1,MXN,9.43,0.1001,18,18,ACONDICIONAMIENTO DE TERRENOS,Base de Costes de la Construccion de Andalucia (BCCA 2023),ACONDICIONAMIENTO DE TERRENOS,Medios mecánicos
IE02000,"CABLE COBRE 1x2,5 mm2 H07V-K",Material,Electrical,m,17.0,17.0,17.0,17.0,1,MXN,144.71,8.5106,18,18,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Circuitos
TO01200,OF. 1ª YESERO,Labor,Labor,h,419.13,419.13,419.13,419.13,1,MXN,422.63,1.0083,18,18,DEMOLICIONES Y TRABAJOS PREVIOS,Base de Costes de la Construccion de Andalucia (BCCA 2023),DEMOLICIONES Y TRABAJOS PREVIOS,Aire acondicionado
AGM00100,"MORTERO DE CEMENTO CEM II/A-L 32,5 N (1:1)",Material,Concrete & Cement,m3,3407.16,3407.16,3407.16,3407.16,1,MXN,40.89,0.012,17,17,REVESTIMIENTOS,Base de Costes de la Construccion de Andalucia (BCCA 2023),REVESTIMIENTOS,Varios
UE04300,TUBO FIBROCEMENTO LIGERO DIÁM. 100 mm,Material,Concrete & Cement,m,71.45,71.45,71.45,71.45,1,MXN,72.17,1.01,17,17,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Líneas generales de alimentación
KA00500,ACERO EN PERFILES TUBULARES MANUFACTURADO,Material,General,kg,36.36,36.36,36.36,36.36,1,MXN,2529.69,69.5735,17,17,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Abatibles
FL00200,"LADRILLO CERÁMICO GAFA 25x11,5x7 cm",Material,General,mu,1574.51,1574.51,1574.51,1574.51,1,MXN,55.76,0.0354,17,17,CIMENTACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),CIMENTACIONES,Fábricas
15SWP00005,"POZO DE REGISTRO CIRCULAR DE 1,20 m DE DIÁM.",Material,General,u,11764.34,11764.34,11764.34,11764.34,1,MXN,11764.34,1.0,17,17,URBANIZACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),URBANIZACIONES,Para fundición
PP00100,PINTURA PLÁSTICA,Material,General,kg,41.06,41.06,41.06,41.06,1,MXN,33.45,0.8147,17,17,DEMOLICIONES Y TRABAJOS PREVIOS,Base de Costes de la Construccion de Andalucia (BCCA 2023),DEMOLICIONES Y TRABAJOS PREVIOS,Aire acondicionado
QW00100,HORMIGÓN CELULAR,Material,General,m3,1111.6,1111.6,1111.6,1111.6,1,MXN,137.32,0.1235,17,17,CUBIERTAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),CUBIERTAS,Faldones
KM00300,CERCO PINO FLANDES 70X40 mm,Material,General,m,135.67,135.67,135.67,135.67,1,MXN,384.27,2.8324,17,17,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Pintar
FL00900,"LADRILLO CERÁM. PERF. TALADRO GRANDE C/V 24x11,5x5 cm",Material,General,mu,10311.02,10311.02,10311.02,10311.02,1,MXN,1089.33,0.1056,17,17,ALBAÑILERÍA,Base de Costes de la Construccion de Andalucia (BCCA 2023),ALBAÑILERÍA,Citaras
XI00800,IMPRIMADOR DE BASE ASFÁLTICA,Material,General,kg,33.28,33.28,33.28,33.28,1,MXN,20.55,0.6174,17,17,CUBIERTAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),CUBIERTAS,Encuentros
IF29200,"TUBO PVC DIÁM. 50x2,4 mm",Material,General,m,35.27,35.27,35.27,35.27,1,MXN,62.5,1.7719,17,17,SANEAMIENTO,Base de Costes de la Construccion de Andalucia (BCCA 2023),SANEAMIENTO,Elementos complementarios
TO00500,OF. 1ª ESCAYOLISTA,Labor,Labor,h,419.13,419.13,419.13,419.13,1,MXN,173.94,0.415,16,16,ALBAÑILERÍA,Base de Costes de la Construccion de Andalucia (BCCA 2023),ALBAÑILERÍA,Varios
XI01100,"LÁMINA POLIETILENO 0,2 mm",Material,General,m2,12.48,12.48,12.48,12.48,1,MXN,13.08,1.0481,16,16,CIMENTACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),CIMENTACIONES,Varios
CA00520,ACERO ELECTROSOLDADO ME B 500 S EN MALLA,Material,General,kg,21.71,21.71,21.71,21.71,1,MXN,57.99,2.6714,16,16,CIMENTACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),CIMENTACIONES,Mallas electrosoldadas
CA80030,ARMADURA TRIANGULADA DE ACERO AHT-500,Material,General,kg,86.11,86.11,86.11,86.11,1,MXN,108.95,1.2652,16,16,ALBAÑILERÍA,Base de Costes de la Construccion de Andalucia (BCCA 2023),ALBAÑILERÍA,Hormigón
IE02200,CABLE COBRE 1x6 mm2 H07V-K,Material,Electrical,m,37.81,37.81,37.81,37.81,1,MXN,185.18,4.8981,16,16,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Circuitos
IC81250,GAS REFRIGERANTE ALTA SEGURIDAD R-410A,Material,General,kg,161.9,161.9,161.9,161.9,1,MXN,11.33,0.07,16,16,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Valvulería y canalizaciones
AGP00100,PASTA DE ESCAYOLA,Material,General,m3,4996.51,4996.51,4996.51,4996.51,1,MXN,46.84,0.0094,16,16,REVESTIMIENTOS,Base de Costes de la Construccion de Andalucia (BCCA 2023),REVESTIMIENTOS,Enlucidos
IC81200,DERIVACIÓN LÍNEA FRIGORÍFICA COBRE PARA SISTEMA VRV,Material,General,u,2754.85,2754.85,2754.85,2754.85,1,MXN,308.54,0.112,16,16,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Valvulería y canalizaciones
AGM01000,"MORTERO CEM. BLANCO M5 (1:6) BL II/A-L 42,5 R + PLAST.",Material,General,m3,2197.88,2197.88,2197.88,2197.88,1,MXN,56.71,0.0258,15,15,ALBAÑILERÍA,Base de Costes de la Construccion de Andalucia (BCCA 2023),ALBAÑILERÍA,Hormigón
XT00900,"COQUILLA ESP. ELAST. POLIET. 0,040 W/mºC 28x10 mm DIÁM. x ESP.",Material,General,m,16.82,16.82,16.82,16.82,1,MXN,15.41,0.9157,15,15,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Cobre
KM04500,LISTÓN PINO FLANDES100X30 mm,Material,General,m,82.67,82.67,82.67,82.67,1,MXN,204.47,2.4733,15,15,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Barnizar
VW01100,MASILLA PLASTICA,Material,General,kg,10.13,10.13,10.13,10.13,1,MXN,10.81,1.0667,15,15,VIDRIERÍA Y ELABORADOS SINTÉTICOS,Base de Costes de la Construccion de Andalucia (BCCA 2023),VIDRIERÍA Y ELABORADOS SINTÉTICOS,Coloreados
EH00150N,CANON GESTION DE MEZCLA BITUMINOSA,Material,General,m³,85.93,85.93,85.93,85.93,1,MXN,85.93,1.0,15,15,GESTIÓN DE RESIDUOS,Base de Costes de la Construccion de Andalucia (BCCA 2023),GESTIÓN DE RESIDUOS,Residuos mezclados
UE04900,TUBERÍA PVC LIGERA DIÁM. 90 mm PARA COND. CABLES,Material,Pipes & Fittings,m,31.84,31.84,31.84,31.84,1,MXN,32.16,1.01,15,15,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Líneas generales de alimentación
CW00500,MALLA TIPO GALLINERO,Material,General,m2,45.4,45.4,45.4,45.4,1,MXN,49.95,1.1,15,15,ESTRUCTURAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),ESTRUCTURAS,ESTRUCTURAS
AEH00100,TRANSPORTE INTERIOR MECANICO DE RESIDUOS PETREOS SELECCIONADOS A,Material,General,m3,106.55,106.55,106.55,106.55,1,MXN,106.55,1.0,15,15,GESTIÓN DE RESIDUOS,Base de Costes de la Construccion de Andalucia (BCCA 2023),GESTIÓN DE RESIDUOS,Varios
EH00140N,CANON GESTION DE RESIDUOS HORMIGÓN Y CERÁMICOS,Material,General,m³,136.21,136.21,136.21,136.21,1,MXN,136.21,1.0,15,15,GESTIÓN DE RESIDUOS,Base de Costes de la Construccion de Andalucia (BCCA 2023),GESTIÓN DE RESIDUOS,Residuos mezclados
IC40800,GAS FRIGORÍFICO,Material,General,kg,178.54,178.54,178.54,178.54,1,MXN,1874.71,10.5,15,15,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Equipos de producción de frio y calor
IE02900,CABLE COBRE 1x25 mm2 RZ1-K(AS),Material,Electrical,m,155.75,155.75,155.75,155.75,1,MXN,393.27,2.525,14,14,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Líneas generales de alimentación
HS02100,SOPORTE METALICO DIÁM. 50 mm,Material,Steel & Metal,u,325.25,325.25,325.25,325.25,1,MXN,102.76,0.3159,14,14,SEGURIDAD Y SALUD,Base de Costes de la Construccion de Andalucia (BCCA 2023),SEGURIDAD Y SALUD,Acotamiento
FP01200,PLACA DE YESO LAMINADO DE 13 mm,Material,General,m2,85.02,85.02,85.02,85.02,1,MXN,151.82,1.7857,14,14,ALBAÑILERÍA,Base de Costes de la Construccion de Andalucia (BCCA 2023),ALBAÑILERÍA,Placas de yeso laminado
IF17200,JUEGO TORNILLOS FIJACIÓN CROMADOS CAL. MEDIA,Material,General,u,58.79,58.79,58.79,58.79,1,MXN,58.79,1.0,14,14,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Bidé
FL01500,RASILLÓN CERÁMICO 100x25x4 cm,Material,General,u,22.79,22.79,22.79,22.79,1,MXN,92.34,4.0511,14,14,ALBAÑILERÍA,Base de Costes de la Construccion de Andalucia (BCCA 2023),ALBAÑILERÍA,Formación de pendientes
IE01800,"CABLE COBREAPANTALLADO 2x1,5 mm2 LiYCY",Material,Electrical,m,38.71,38.71,38.71,38.71,1,MXN,727.31,18.7879,14,14,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Equipos de producción de frio y calor
IF92977,TUBO CORRUGADO P/POLIETILENO DIÁM. 50 mm,Material,General,m,16.64,16.64,16.64,16.64,1,MXN,22.74,1.3664,14,14,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Cobre
02ZBB00002,"EXC. ZANJAS, TIERRA C. MEDIA, M. MANUALES, PROF. MÁX. 1,50 m",Material,General,m3,955.49,955.49,955.49,955.49,1,MXN,685.15,0.7171,14,14,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Conductos
AGY00200,PASTA DE YESO BLANCO YF,Material,General,m3,6436.79,6436.79,6436.79,6436.79,1,MXN,44.56,0.0069,13,13,DEMOLICIONES Y TRABAJOS PREVIOS,Base de Costes de la Construccion de Andalucia (BCCA 2023),DEMOLICIONES Y TRABAJOS PREVIOS,Aire acondicionado
XT06300,"COQUILLA ESP. ELAST. CAUCHO/VINILO 0,028 W/mk 12x13 mm",Material,General,m,30.21,30.21,30.21,30.21,1,MXN,29.09,0.9631,13,13,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Equipos y elementos auxiliares
IF92974,TUBO CORRUGADO P/POLIETILENO DIÁM. 25 mm,Material,General,m,3.98,3.98,3.98,3.98,1,MXN,4.02,1.01,13,13,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Cobre
IE13700,REACTANCIA 40 W,Material,General,u,101.48,101.48,101.48,101.48,1,MXN,195.16,1.9231,13,13,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Iluminación
CV00300,VIGUETA SEMIRRESISTENTE DE ARMADURA RÍGIDA,Material,General,m,96.42,96.42,96.42,96.42,1,MXN,176.57,1.8313,13,13,ESTRUCTURAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),ESTRUCTURAS,Semirresistentes
